AGGREGATION_CODE,AMERICAN INDIAN OR ALASKA NATIVE,ASIAN OR PACIFIC ISLANDER,BLACK,ECONOMICALLY DISADVANTAGED,LIMITED ENGLISH PROFICIENT,FEMALE,GENERAL EDUCATION STUDENTS,HISPANIC,MALE,MIGRANT,MULTIRACIAL,NOT LIMITED ENGLISH PROFICIENT,NOT ECONOMICALLY DISADVANTAGED,NOT MIGRANT,STUDENTS WITH DISABILITIES,WHITE,PCT_GRAD,AGGREGATION_NAME,COUNTY_CODE,COUNTY_NAME,YEAR
401001060001,0.0,0.0,0.0,16.08,0.0,46.39,91.61,0.0,53.61,0.0,0.0,0.0,83.92,0.0,8.39,94.87,95.57,STARPOINT HIGH SCHOOL,40,NIAGARA,2016
401201060003,0.0,0.0,0.0,31.13,0.0,46.91,91.04,0.0,53.09,0.0,0.0,0.0,68.87,0.0,8.96,47.76,93.82,ROYALTON-HARTLAND HIGH SCHOOL,40,NIAGARA,2016
401301040003,0.0,0.0,0.0,41.72,0.0,54.14,54.14,3.1,45.86,0.0,0.0,0.0,58.28,0.0,3.79,89.31,92.41,BARKER JR/SR HIGH SCHOOL,40,NIAGARA,2016
401501060003,0.0,0.0,0.0,34.48,0.0,48.28,89.87,0.0,51.72,0.0,0.0,0.0,65.52,0.0,10.13,94.18,86.85,WILSON HIGH SCHOOL,40,NIAGARA,2016
410401060005,0.0,0.0,0.0,52.71,0.0,46.25,87.34,0.0,53.75,0.0,0.0,0.0,47.29,0.0,12.66,0.0,88.89,ADIRONDACK HIGH SCHOOL,41,ONEIDA,2016
410601040006,0.0,0.0,0.0,46.88,0.0,51.84,92.63,0.0,48.16,0.0,0.0,0.0,53.12,0.0,7.37,72.1,90.23,CAMDEN SENIOR HIGH SCHOOL,41,ONEIDA,2016
411101060005,0.0,0.0,2.38,18.57,0.0,47.62,92.62,0.0,52.38,0.0,0.0,0.0,81.43,0.0,7.38,91.43,98.57,CLINTON SENIOR HIGH SCHOOL,41,ONEIDA,2016
411501060001,0.0,6.28,0.0,14.22,0.0,48.93,94.55,2.84,51.07,0.0,0.0,0.0,85.78,0.0,5.45,87.2,98.46,NEW HARTFORD SENIOR HIGH SCHOOL,41,ONEIDA,2016
411504020001,0.0,0.0,0.0,31.76,0.0,46.47,0.0,0.0,53.53,0.0,0.0,0.0,68.24,0.0,0.0,20.59,94.12,NY MILLS JUNIOR-SENIOR HIGH SCHOOL,41,ONEIDA,2016
411603040003,0.0,0.0,0.0,27.9,0.0,51.41,92.79,0.0,48.59,0.0,0.0,0.0,72.1,0.0,7.21,70.53,93.42,SAUQUOIT VALLEY HIGH SCHOOL,41,ONEIDA,2016
411701040002,0.0,0.0,0.0,49.69,0.0,45.28,73.58,0.0,54.72,0.0,0.0,0.0,50.31,0.0,9.43,0.0,91.19,REMSEN JUNIOR-SENIOR HIGH SCHOOL,41,ONEIDA,2016
411800010020,0.0,1.39,9.27,45.5,0.0,46.69,81.32,4.44,53.31,0.0,0.66,0.0,54.5,0.0,18.68,82.05,79.54,ROME FREE ACADEMY,41,ONEIDA,2016
411902040003,0.0,0.0,0.0,38.53,0.0,49.35,87.88,0.0,50.65,0.0,0.0,0.0,61.47,0.0,12.12,0.0,93.94,WATERVILLE JR/SR HIGH SCHOOL,41,ONEIDA,2016
412000050004,0.0,0.0,0.0,26.98,0.0,49.61,90.23,0.0,50.39,0.0,0.0,0.0,73.02,0.0,9.77,73.95,93.18,VERNON-VERONA-SHERRILL SR HIGH SCH,41,ONEIDA,2016
412201060006,0.0,0.0,0.0,33.2,0.0,51.01,88.66,0.0,48.99,0.0,2.02,0.0,66.8,0.0,11.34,67.41,96.56,HOLLAND PATENT CENTRAL HIGH SCHOOL,41,ONEIDA,2016
412300010024,0.0,18.24,23.41,71.07,11.3,49.92,83.07,3.64,50.08,0.0,0.0,88.7,28.93,0.0,16.93,43.18,74.41,THOMAS R PROCTOR HIGH SCHOOL,41,ONEIDA,2016
412801040003,0.0,0.0,0.0,36.81,0.0,43.4,87.85,0.0,56.6,0.0,0.0,0.0,63.19,0.0,12.15,0.0,94.1,WESTMORELAND HIGH SCHOOL,41,ONEIDA,2016
412901040003,0.0,0.0,0.0,23.88,0.0,50.75,19.4,0.0,49.25,0.0,0.0,0.0,76.12,0.0,2.99,41.79,98.01,ORISKANY JUNIOR-SENIOR HIGH SCHOOL,41,ONEIDA,2016
412902060008,0.0,0.59,1.19,28.36,0.0,50.59,89.23,0.0,49.41,0.0,0.59,0.0,71.64,0.0,10.77,94.27,94.76,WHITESBORO HIGH SCHOOL,41,ONEIDA,2016
420101060009,0.0,1.36,2.59,21.0,0.0,47.68,91.17,1.54,52.32,0.0,0.0,0.0,79.0,0.0,8.83,92.71,92.34,WEST GENESEE SENIOR HIGH SCHOOL,42,ONONDAGA,2016
420303060014,1.0,1.63,4.59,29.11,0.0,48.67,91.89,1.93,51.33,0.0,2.44,0.0,70.89,0.0,8.11,88.41,91.33,CICERO-NORTH SYRACUSE HIGH SCHOOL,42,ONONDAGA,2016
420401060005,0.0,2.69,4.63,34.91,0.0,49.17,78.98,1.39,50.83,0.0,0.0,0.0,65.09,0.0,21.02,88.24,88.33,EAST SYRACUSE MINOA CENTRAL HIGH SCH,42,ONONDAGA,2016
420411060006,0.0,3.66,11.09,19.29,0.67,49.22,89.58,3.22,50.78,0.0,0.0,21.51,80.71,0.0,10.42,79.16,94.01,JAMESVILLE-DEWITT HIGH SCHOOL,42,ONONDAGA,2016
420501060003,0.0,0.0,0.0,28.43,0.0,48.22,50.25,0.0,51.78,0.0,0.0,0.0,71.57,0.0,4.06,26.65,89.85,JORDAN-ELBRIDGE HIGH SCHOOL,42,ONONDAGA,2016
420601040003,0.0,0.0,0.0,25.48,0.0,46.72,90.73,0.0,53.28,0.0,0.0,0.0,74.52,0.0,9.27,0.0,96.14,FABIUS-POMPEY MIDDLE SCH HIGH SCH,42,ONONDAGA,2016
420701060001,0.0,0.99,2.15,10.76,0.0,48.34,88.25,0.0,51.66,0.0,0.0,0.0,89.24,0.0,11.75,91.23,95.2,WESTHILL HIGH SCHOOL,42,ONONDAGA,2016
420702030004,0.0,0.0,1.29,46.13,0.0,45.2,87.08,1.48,54.8,0.0,2.95,0.0,53.87,0.0,12.92,87.64,92.44,SOLVAY HIGH SCHOOL,42,ONONDAGA,2016
420807040003,8.94,0.0,0.0,45.53,0.0,48.51,84.26,0.0,51.49,0.0,0.0,0.0,54.47,0.0,15.74,68.09,86.81,LA FAYETTE JUNIOR-SENIOR HIGH SCHOOL,42,ONONDAGA,2016
420901060007,0.0,1.51,0.89,19.18,0.0,48.55,89.97,2.34,51.45,0.0,2.29,0.0,80.82,0.0,10.03,90.86,94.54,CHARLES W BAKER HIGH SCHOOL,42,ONONDAGA,2016
421001060002,0.0,7.16,2.85,10.07,0.0,48.24,93.04,1.33,51.76,0.0,0.0,0.0,89.93,0.0,6.96,85.75,97.95,FAYETTEVILLE-MANLIUS SENIOR HIGH SCH,42,ONONDAGA,2016
421101060003,0.0,0.0,0.0,12.58,0.0,52.85,91.78,0.0,47.15,0.0,0.0,0.0,87.42,0.0,8.22,26.85,93.46,MARCELLUS HIGH SCHOOL,42,ONONDAGA,2016
421201040003,0.0,0.0,1.92,35.38,0.0,50.77,88.08,0.0,49.23,0.0,0.0,0.0,64.62,0.0,11.92,86.15,92.69,ONONDAGA SENIOR HIGH SCHOOL,42,ONONDAGA,2016
421501060011,0.72,4.19,9.92,32.28,0.23,48.06,85.84,3.38,51.94,0.0,0.72,23.85,67.72,0.0,14.16,79.89,89.31,LIVERPOOL HIGH SCHOOL,42,ONONDAGA,2016
421601060002,0.0,0.0,0.0,5.77,0.0,48.46,93.08,0.0,51.54,0.0,0.0,0.0,94.23,0.0,6.92,22.12,96.73,SKANEATELES SENIOR HIGH SCHOOL,42,ONONDAGA,2016
421800010033,0.0,2.77,63.15,65.4,7.43,55.35,81.57,12.67,44.65,0.0,1.02,92.57,34.6,0.0,18.43,17.48,67.01,CORCORAN HIGH SCHOOL,42,ONONDAGA,2016
421800010039,0.0,9.27,56.47,66.92,10.11,52.3,81.95,6.77,47.7,0.0,0.42,89.89,33.08,0.0,18.05,23.81,69.51,NOTTINGHAM HIGH SCHOOL,42,ONONDAGA,2016
421800010040,0.0,10.54,37.32,66.79,9.93,53.68,84.99,13.24,46.32,0.0,0.0,90.07,33.21,0.0,15.01,35.54,62.44,HENNINGER HIGH SCHOOL,42,ONONDAGA,2016
421800010047,0.0,0.0,58.92,61.86,0.0,42.54,80.2,9.05,57.46,0.0,0.0,0.0,38.14,0.0,19.8,23.96,88.51,INSTITUTE OF TECH AT SYRACUSE CENTRA,42,ONONDAGA,2016
421800010049,0.44,15.24,38.76,77.87,25.09,49.65,81.01,20.56,50.35,0.0,0.0,74.91,22.13,0.0,18.99,22.39,44.86,FOWLER HIGH SCHOOL,42,ONONDAGA,2016
421800860854,0.0,0.0,49.49,55.56,2.53,60.61,27.78,3.54,39.39,0.0,5.05,27.78,44.44,0.0,2.53,22.73,93.43,SYRACUSE ACAD-SCI CHARTER SCH,42,ONONDAGA,2016
421902040001,0.0,0.0,0.0,25.0,0.0,55.06,91.96,0.0,44.94,0.0,0.0,0.0,75.0,0.0,8.04,70.54,96.73,TULLY JUNIOR-SENIOR HIGH SCHOOL,42,ONONDAGA,2016
430300050002,0.0,0.0,2.05,25.8,0.0,49.47,89.15,1.97,50.53,0.0,0.41,0.0,74.2,0.0,10.85,93.51,91.21,CANANDAIGUA ACADEMY,43,ONTARIO,2016
430501040001,0.0,0.0,0.0,27.24,0.0,53.21,92.31,0.0,46.79,0.0,0.0,0.0,72.76,0.0,7.69,0.0,93.91,BLOOMFIELD HIGH SCHOOL,43,ONTARIO,2016
430700010006,0.0,1.69,13.62,51.83,3.09,48.17,86.94,19.8,51.83,0.0,4.78,96.91,48.17,0.0,13.06,56.6,84.27,GENEVA HIGH SCHOOL,43,ONTARIO,2016
430901060001,0.0,0.0,0.0,47.14,0.0,47.86,88.33,0.0,52.14,0.0,0.0,0.0,52.86,0.0,11.67,22.14,91.43,MARCUS WHITMAN HIGH SCHOOL,43,ONTARIO,2016
431101040002,0.0,0.0,0.0,39.7,0.0,46.82,43.45,0.0,53.18,0.0,0.0,0.0,60.3,0.0,6.74,44.19,86.89,RED JACKET HIGH SCHOOL,43,ONTARIO,2016
431201040002,0.0,0.0,0.0,30.51,0.0,43.64,89.41,0.0,56.36,0.0,0.0,0.0,69.49,0.0,10.59,69.07,94.07,NAPLES HIGH SCHOOL,43,ONTARIO,2016
431301060004,0.0,0.0,0.0,24.57,0.0,48.75,86.18,0.0,51.25,0.0,0.0,0.0,75.43,0.0,13.82,52.02,90.4,MIDLAKES HIGH SCHOOL,43,ONTARIO,2016
431401040002,0.0,0.0,0.0,15.89,0.0,46.73,48.13,0.0,53.27,0.0,0.0,0.0,59.35,0.0,7.01,0.0,88.32,HONEOYE MIDDLE/HIGH SCHOOL,43,ONTARIO,2016
431701060004,0.0,1.52,1.59,16.24,0.0,50.38,96.13,2.66,49.62,0.0,0.0,0.0,83.76,0.0,3.87,91.73,95.9,VICTOR SENIOR HIGH SCHOOL,43,ONTARIO,2016
440102060003,0.0,0.0,8.28,26.99,0.0,49.8,89.91,17.7,50.2,0.0,0.0,0.0,73.01,0.0,10.09,70.59,95.42,WASHINGTONVILLE SENIOR HIGH SCHOOL,44,ORANGE,2016
440201020001,0.0,0.0,5.21,29.59,0.0,53.7,87.4,26.85,46.3,0.0,0.0,0.0,70.41,0.0,12.6,57.81,94.25,CHESTER ACADEMY-MIDDLE/HIGH SCHOOL,44,ORANGE,2016
440301060003,0.0,2.15,8.42,18.44,0.0,50.85,91.41,12.89,49.15,0.0,0.0,0.0,81.56,0.0,8.59,73.14,96.69,CORNWALL CENTRAL HIGH SCHOOL,44,ORANGE,2016
440401060005,0.0,2.13,11.99,38.65,0.0,49.47,86.25,16.42,50.53,0.0,0.0,0.0,61.35,0.0,13.75,67.91,92.27,PINE BUSH SENIOR HIGH SCHOOL,44,ORANGE,2016
440601040001,0.0,3.08,2.64,22.86,0.0,51.21,88.57,17.03,48.79,0.0,0.0,0.0,77.14,0.0,11.43,72.97,95.38,GOSHEN CENTRAL HIGH SCHOOL,44,ORANGE,2016
440901040003,0.0,0.0,8.87,22.06,0.0,51.08,20.14,20.38,48.92,0.0,0.0,0.0,77.94,0.0,1.44,64.03,93.29,JAMES I O'NEILL HIGH SCHOOL,44,ORANGE,2016
441000010009,0.0,0.0,28.8,60.74,2.26,48.25,87.37,48.2,51.75,0.0,0.0,97.74,39.26,0.0,12.63,19.95,83.13,MIDDLETOWN HIGH SCHOOL,44,ORANGE,2016
441101040001,0.0,0.0,5.68,16.68,0.0,47.42,89.38,13.54,52.58,0.0,0.0,0.0,83.32,0.0,10.62,78.38,92.37,MINISINK VALLEY HIGH SCHOOL,44,ORANGE,2016
441201060006,0.0,2.89,8.3,16.1,0.0,50.25,89.67,17.0,49.75,0.0,0.0,0.0,83.9,0.0,10.33,67.48,95.22,MONROE-WOODBURY HIGH SCHOOL,44,ORANGE,2016
441202020001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KIRYAS JOEL VILLAGE SCHOOL,44,ORANGE,2016
441301060004,0.0,1.48,10.75,32.24,0.0,50.24,87.37,17.73,49.76,0.0,0.0,0.0,67.76,0.0,12.63,67.43,89.72,VALLEY CENTRAL HIGH SCHOOL,44,ORANGE,2016
441600010017,0.0,2.22,28.04,66.43,4.43,48.99,88.63,42.05,51.01,0.0,0.19,95.57,33.57,0.0,11.37,26.6,81.21,NEWBURGH FREE ACADEMY,44,ORANGE,2016
441600861060,0.0,0.0,47.37,39.1,0.0,56.39,61.65,29.32,43.61,0.0,0.0,0.0,60.9,0.0,20.3,14.29,41.35,NEWBURGH PREP CHARTER HIGH SCHOOL,44,ORANGE,2016
441800050006,0.0,0.0,4.23,56.28,0.0,50.97,82.25,6.64,49.03,0.0,0.0,0.0,43.72,0.0,17.75,81.16,85.14,PORT JERVIS SENIOR HIGH SCHOOL,44,ORANGE,2016
441903020001,0.0,0.0,0.0,16.16,0.0,55.02,83.84,5.68,44.98,0.0,0.0,0.0,61.14,0.0,16.16,80.35,97.82,GEORGE F BAKER HIGH SCH,44,ORANGE,2016
442101060002,0.0,0.56,4.77,14.25,0.0,47.44,88.91,9.12,52.56,0.0,0.0,0.0,85.75,0.0,11.09,83.02,97.75,WARWICK VALLEY HIGH SCHOOL,44,ORANGE,2016
442115020001,0.0,0.0,0.0,19.06,0.0,52.52,42.81,11.87,47.48,0.0,0.0,0.0,80.94,0.0,4.68,75.54,96.4,S S SEWARD INSTITUTE,44,ORANGE,2016
450101060003,0.0,0.0,7.09,40.74,0.0,49.6,91.63,3.54,50.4,0.0,0.0,0.0,59.26,0.0,8.37,81.8,90.18,CHARLES D'AMICO HIGH SCHOOL,45,ORLEANS,2016
450607040002,0.0,0.0,0.0,38.46,0.0,45.42,88.28,0.0,54.58,0.0,0.0,0.0,61.54,0.0,11.72,90.48,95.24,KENDALL JUNIOR-SENIOR HIGH SCHOOL,45,ORLEANS,2016
450704040001,0.0,0.0,0.0,44.23,0.0,47.32,82.82,0.0,52.68,0.0,0.0,0.0,55.77,0.0,17.18,90.99,90.14,HOLLEY JUNIOR-SENIOR HIGH SCHOOL,45,ORLEANS,2016
450801060004,0.0,0.0,4.06,45.07,0.0,45.65,89.36,6.0,54.35,0.0,4.26,0.0,54.93,0.0,10.64,84.53,86.85,MEDINA HIGH SCHOOL,45,ORLEANS,2016
451001040002,0.0,0.0,0.0,43.32,0.0,51.34,83.96,0.0,48.66,0.0,0.0,0.0,56.68,0.0,16.04,0.0,94.12,L A WEBBER MIDDLE-HIGH SCHOOL,45,ORLEANS,2016
460102040006,0.0,0.0,0.0,54.74,0.0,54.99,83.7,0.0,45.01,0.0,0.0,0.0,45.26,0.0,16.3,0.0,82.48,ALTMAR-PARISH-WILLIAMSTOWN JR/SR HS,46,OSWEGO,2016
460500010005,0.0,0.0,0.45,55.75,0.0,51.53,86.54,4.22,48.47,0.0,0.0,0.0,44.25,0.0,13.46,91.83,78.19,G RAY BODLEY HIGH SCHOOL,46,OSWEGO,2016
460701040002,0.0,0.0,0.0,57.0,0.0,48.31,86.23,0.0,51.69,0.0,0.0,0.0,43.0,0.0,13.77,47.83,72.71,HANNIBAL HIGH SCHOOL,46,OSWEGO,2016
460801060005,0.79,0.39,0.94,37.71,0.0,49.73,84.21,0.0,50.27,0.0,0.0,0.0,62.29,0.0,15.79,95.44,85.7,PAUL V MOORE HIGH SCHOOL,46,OSWEGO,2016
460901060003,0.0,0.0,0.0,46.88,0.0,51.28,88.07,0.0,48.72,0.0,0.0,0.0,53.12,0.0,11.93,93.89,89.63,MEXICO HIGH SCHOOL,46,OSWEGO,2016
461300010008,0.0,0.0,0.73,40.15,0.0,48.06,88.05,4.6,51.94,0.0,0.0,0.0,59.85,0.0,11.95,92.0,79.64,OSWEGO HIGH SCHOOL,46,OSWEGO,2016
461801040001,0.0,0.0,0.0,51.88,0.0,47.5,87.5,0.0,52.5,0.0,0.0,0.0,48.12,0.0,12.5,45.0,91.56,PULASKI HIGH SCHOOL,46,OSWEGO,2016
461901040001,0.0,0.0,0.0,53.93,0.0,52.81,85.02,0.0,47.19,0.0,0.0,0.0,46.07,0.0,14.98,0.0,93.26,SANDY CREEK HIGH SCHOOL,46,OSWEGO,2016
462001060006,0.0,0.0,0.0,44.8,0.0,45.81,90.27,0.0,54.19,0.0,0.0,0.0,55.2,0.0,9.73,20.47,89.43,JOHN C BIRDLEBOUGH HIGH SCHOOL,46,OSWEGO,2016
470202040003,0.0,0.0,0.0,49.61,0.0,49.61,60.47,0.0,50.39,0.0,0.0,0.0,50.39,0.0,12.4,0.0,84.5,GILBERTSVILLE-MOUNT UPTON JR-SR HS,47,OTSEGO,2016
470501040001,0.0,0.0,0.0,30.41,0.0,41.89,60.81,0.0,58.11,0.0,0.0,0.0,69.59,0.0,14.19,0.0,89.86,EDMESTON CENTRAL SCHOOL,47,OTSEGO,2016
470801040001,0.0,0.0,0.0,49.49,0.0,50.51,17.17,0.0,49.49,0.0,0.0,0.0,50.51,0.0,9.09,0.0,96.97,LAURENS CENTRAL SCHOOL,47,OTSEGO,2016
470901040001,0.0,0.0,0.0,40.43,0.0,41.49,77.66,0.0,58.51,0.0,0.0,0.0,59.57,0.0,22.34,0.0,88.3,SCHENEVUS CENTRAL SCHOOL,47,OTSEGO,2016
471101040001,0.0,0.0,0.0,46.09,0.0,49.22,21.88,0.0,50.78,0.0,0.0,0.0,53.91,0.0,4.69,21.09,89.06,MILFORD CENTRAL SCHOOL,47,OTSEGO,2016
471201040001,0.0,0.0,0.0,48.08,0.0,51.92,20.19,0.0,48.08,0.0,0.0,0.0,51.92,0.0,7.69,0.0,84.62,MORRIS CENTRAL SCHOOL,47,OTSEGO,2016
471400010002,0.0,2.96,8.69,33.64,0.0,50.65,84.1,4.44,49.35,0.0,0.0,0.0,66.36,0.0,15.9,81.52,87.43,ONEONTA SENIOR HIGH SCHOOL,47,OTSEGO,2016
471601040005,0.0,0.0,0.0,49.83,0.0,44.85,65.45,0.0,55.15,0.0,0.0,0.0,50.17,0.0,12.96,51.83,88.7,UNATEGO JUNIOR-SENIOR HIGH SCHOOL,47,OTSEGO,2016
471701040003,0.0,0.0,0.0,26.3,0.0,49.03,89.61,0.0,50.97,0.0,0.0,0.0,73.7,0.0,10.39,72.4,89.61,COOPERSTOWN JR/SR HIGH SCHOOL,47,OTSEGO,2016
472001040001,0.0,0.0,0.0,42.86,0.0,55.84,0.0,0.0,44.16,0.0,0.0,0.0,57.14,0.0,0.0,0.0,92.21,RICHFIELD SPRINGS ELEMENTARY SCHOOL,47,OTSEGO,2016
472001040002,0.0,0.0,0.0,46.88,0.0,53.12,0.0,0.0,46.88,0.0,0.0,0.0,53.12,0.0,0.0,0.0,93.75,RICHFIELD SPRINGS JR/SR HIGH SCHOOL,47,OTSEGO,2016
472202040001,0.0,0.0,0.0,46.54,0.0,47.17,83.65,0.0,52.83,0.0,0.0,0.0,53.46,0.0,16.35,0.0,93.08,CHERRY VALLEY-SPRINGFIELD CENTRAL,47,OTSEGO,2016
472506040001,0.0,0.0,0.0,38.6,0.0,52.63,81.58,0.0,47.37,0.0,0.0,0.0,61.4,0.0,18.42,0.0,81.58,WORCESTER SCHOOL,47,OTSEGO,2016
480101060001,0.0,1.14,1.26,11.87,0.0,49.58,85.97,11.21,50.42,0.0,0.0,0.0,88.13,0.0,14.03,84.41,95.02,MAHOPAC HIGH SCHOOL,48,PUTNAM,2016
480102060005,0.0,0.0,2.77,18.78,0.0,48.23,85.72,18.43,51.77,0.0,0.0,0.0,81.22,0.0,14.28,75.47,92.38,CARMEL HIGH SCHOOL,48,PUTNAM,2016
480401040002,0.0,0.0,0.0,10.97,0.0,46.13,86.45,0.0,53.87,0.0,0.0,0.0,89.03,0.0,13.55,89.68,99.03,HALDANE HIGH SCHOOL,48,PUTNAM,2016
480503040001,0.0,0.0,0.0,12.12,0.0,44.43,89.5,10.99,55.57,0.0,0.0,0.0,87.88,0.0,10.5,84.17,97.42,PUTNAM VALLEY HIGH SCHOOL,48,PUTNAM,2016
480601060003,0.0,2.66,3.16,17.94,0.42,50.5,85.63,18.85,49.5,0.0,1.83,22.26,82.06,0.0,14.37,73.5,92.86,BREWSTER HIGH SCHOOL,48,PUTNAM,2016
490101040006,0.0,0.0,0.0,37.5,0.0,50.45,84.82,0.0,49.55,0.0,0.0,0.0,62.5,0.0,15.18,0.0,84.82,BERLIN HIGH SCHOOL,49,RENSSELAER,2016
490202040002,0.0,0.0,0.0,19.76,0.0,45.3,90.6,0.0,54.7,0.0,0.0,0.0,80.24,0.0,9.4,27.71,89.88,TAMARAC MIDDLE SCHOOL HIGH SCHOOL,49,RENSSELAER,2016
490301060007,0.0,1.86,0.97,15.42,0.0,51.34,85.84,3.95,48.66,0.0,4.84,0.0,84.58,0.0,14.16,86.29,93.29,COLUMBIA HIGH SCHOOL,49,RENSSELAER,2016
490501060003,0.0,0.0,0.0,39.05,0.0,52.51,88.92,0.0,47.49,0.0,0.0,0.0,60.95,0.0,11.08,0.0,89.97,HOOSICK FALLS JR/SR HIGH SCHOOL,49,RENSSELAER,2016
490601060003,0.0,0.0,18.34,51.59,1.38,44.97,84.55,10.07,55.03,0.0,0.0,47.45,48.41,0.0,15.45,67.31,82.34,LANSINGBURGH SENIOR HIGH SCHOOL,49,RENSSELAER,2016
491200010007,0.0,9.72,4.86,63.97,0.0,39.27,86.23,8.1,60.73,0.0,0.0,0.0,36.03,0.0,13.77,63.56,84.21,RENSSELAER JUNIOR/SENIOR HIGH,49,RENSSELAER,2016
491302060002,0.0,0.56,0.0,14.21,0.0,47.26,84.77,1.67,52.74,0.0,0.0,0.0,85.79,0.0,15.23,94.89,94.52,AVERILL PARK HIGH SCHOOL,49,RENSSELAER,2016
491401040002,0.0,0.0,0.0,31.84,0.0,50.0,87.15,0.0,50.0,0.0,0.0,0.0,68.16,0.0,12.85,0.0,93.85,HOOSIC VALLEY JUNIOR SENIOR HIGH,49,RENSSELAER,2016
491501040002,0.0,0.0,0.0,17.54,0.0,46.32,86.67,0.0,53.68,0.0,0.0,0.0,82.46,0.0,13.33,91.93,97.19,MAPLE HILL HIGH SCHOOL,49,RENSSELAER,2016
491700010019,0.0,0.0,33.81,62.16,0.59,52.01,85.07,12.0,47.99,0.0,2.01,27.18,37.84,0.0,14.93,49.58,84.4,TROY HIGH SCHOOL,49,RENSSELAER,2016
500101060011,0.0,15.34,0.0,13.94,0.8,46.81,86.19,12.82,53.19,0.0,0.0,48.74,86.06,0.0,13.81,66.0,97.88,CLARKSTOWN NORTH SENIOR HIGH SCHOOL,50,ROCKLAND,2016
500101060019,0.0,16.03,2.38,7.91,0.0,50.87,87.05,10.64,49.13,0.0,0.7,0.0,92.09,0.0,12.95,67.39,97.83,CLARKSTOWN SOUTH SENIOR HIGH SCHOOL,50,ROCKLAND,2016
500101060020,0.0,0.0,0.0,0.0,0.0,11.9,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.95,BIRCHWOOD SCHOOL,50,ROCKLAND,2016
500108030004,0.0,13.04,2.87,14.9,0.0,49.43,91.4,14.61,50.57,0.0,0.0,0.0,85.1,0.0,8.6,68.05,96.99,NANUET SENIOR HIGH SCHOOL,50,ROCKLAND,2016
500201060009,0.0,0.0,14.47,41.57,5.86,49.94,89.56,44.48,50.06,0.0,0.0,94.14,58.43,0.0,10.44,36.95,88.04,NORTH ROCKLAND HIGH SCHOOL,50,ROCKLAND,2016
500301060007,0.0,7.34,0.43,11.49,0.6,49.91,89.03,10.36,50.09,0.0,0.0,24.01,88.51,0.0,10.97,78.5,96.03,TAPPAN ZEE HIGH SCHOOL,50,ROCKLAND,2016
500304030006,0.0,7.46,23.13,23.99,4.37,48.93,89.23,18.12,51.07,0.0,0.0,95.63,76.01,0.0,10.77,46.48,87.74,NYACK SENIOR HIGH SCHOOL,50,ROCKLAND,2016
500308030008,0.0,0.0,0.0,5.35,0.0,52.0,91.25,6.93,48.0,0.0,0.0,0.0,94.65,0.0,8.75,86.51,98.91,PEARL RIVER HIGH SCHOOL,50,ROCKLAND,2016
500401060009,0.66,8.58,3.74,18.28,0.79,53.41,87.42,12.19,46.59,0.0,0.79,50.59,81.72,0.0,12.58,72.48,96.46,SUFFERN SENIOR HIGH SCHOOL,50,ROCKLAND,2016
500402060014,0.0,1.7,56.91,73.54,18.07,46.06,87.45,34.69,53.94,0.0,0.0,81.93,26.46,0.0,12.55,5.17,72.18,SPRING VALLEY HIGH SCHOOL,50,ROCKLAND,2016
500402060018,0.0,7.7,51.38,73.4,14.68,49.06,89.97,35.25,50.94,0.0,0.0,85.32,26.6,0.0,10.03,0.73,70.78,RAMAPO HIGH SCHOOL,50,ROCKLAND,2016
510101040003,0.0,0.0,0.0,52.65,0.0,42.38,84.77,0.0,57.62,0.0,0.0,0.0,47.35,0.0,15.23,72.52,83.11,ST LAWRENCE HIGH SCHOOL,51,SAINT LAWRENCE,2016
510201060003,0.0,0.0,0.0,35.89,0.0,45.3,75.5,0.0,54.7,0.0,0.0,0.0,64.11,0.0,24.5,43.81,78.71,H C WILLIAMS SENIOR HIGH SCH,51,SAINT LAWRENCE,2016
510401040001,0.0,0.0,0.0,40.0,0.0,45.0,50.0,0.0,55.0,0.0,0.0,0.0,33.75,0.0,21.25,0.0,90.0,CLIFTON-FINE JUNIOR-SENIOR HIGH SCH,51,SAINT LAWRENCE,2016
510501040001,0.0,0.0,0.0,21.59,0.0,55.68,0.0,0.0,44.32,0.0,0.0,0.0,55.68,0.0,0.0,0.0,96.59,COLTON-PIERREPONT CENTRAL SCHOOL,51,SAINT LAWRENCE,2016
511101060005,0.0,0.0,0.0,48.46,0.0,48.65,77.22,0.0,51.35,0.0,0.0,0.0,51.54,0.0,22.78,45.95,80.89,GOUVERNEUR JUNIOR-SENIOR HIGH SCHOOL,51,SAINT LAWRENCE,2016
511201040001,0.0,0.0,0.0,41.67,0.0,45.24,30.95,0.0,54.76,0.0,0.0,0.0,58.33,0.0,7.14,0.0,78.57,HAMMOND CENTRAL SCHOOL,51,SAINT LAWRENCE,2016
511301040002,0.0,0.0,0.0,56.1,0.0,56.1,36.59,0.0,43.9,0.0,0.0,0.0,43.9,0.0,9.76,0.0,88.62,HERMON-DEKALB CENTRAL SCHOOL,51,SAINT LAWRENCE,2016
