,AGGREGATION_NAME,AMERICAN INDIAN OR ALASKA NATIVE,ASIAN OR PACIFIC ISLANDER,BLACK,ECONOMICALLY DISADVANTAGED,FEMALE,FORMERLY LIMITED ENGLISH PROFICIENT,GENERAL EDUCATION STUDENTS,HISPANIC,LIMITED ENGLISH PROFICIENT,MALE,MIGRANT,MULTIRACIAL,NOT ECONOMICALLY DISADVANTAGED,NOT LIMITED ENGLISH PROFICIENT,NOT MIGRANT,STUDENTS WITH DISABILITIES,WHITE,PCT_GRAD,AGGREGATION_CODE,COUNTY_CODE,COUNTY_NAME,YEAR,HOMELESS,IN FOSTER CARE,NOT HOMELESS,NOT IN FOSTER CARE,PARENT NOT IN ARMED FORCES,PARENT IN ARMED FORCES,NUM_OUT_CERT,PER_TEACH_INEXP,PER_OUT_CERT,NRC_CODE,CHARTER
2516,WASHINGTON HGTS EXPEDITIONARY LEARN,0.0,0.0,0.0,73.41,44.11,0.0,79.76,47.13,5.44,55.89,0.0,0.0,26.59,45.92,0.0,20.24,0.0,80.97,310600011348,31,NEW YORK,2016,0.0,0.0,0.0,0.0,0.0,0.0,62.0,10.6,41.06,1.0,False
2517,WASHINGTON HGTS EXPEDITIONARY LEARN,0.0,0.0,0.0,68.56,43.63,0.0,78.47,73.94,7.93,56.37,0.0,0.0,31.44,71.39,0.0,21.53,0.0,79.32,310600011348,31,NEW YORK,2017,0.0,0.0,0.0,0.0,0.0,0.0,66.0,12.74,42.04,1.0,False
2518,WASHINGTON HGTS EXPEDITIONARY LEARN,0.0,0.0,4.44,75.0,41.11,5.0,81.11,91.94,9.44,58.89,0.0,0.0,25.0,90.56,0.0,18.89,0.0,78.33,310600011348,31,NEW YORK,2018,0.0,0.0,0.0,0.0,0.0,0.0,36.0,28.33,56.25,1.0,False
2519,HIGH SCH-EXCELLENCE AND INNOVATION,2.33,0.0,20.23,83.66,49.42,8.56,72.37,77.43,14.01,50.58,0.0,0.0,16.34,85.99,100.0,27.63,0.0,41.25,310600011423,31,NEW YORK,2015,0.0,0.0,0.0,0.0,0.0,0.0,7.0,18.33,11.67,1.0,False
2520,HIGH SCH-EXCELLENCE AND INNOVATION,0.0,0.0,14.56,81.61,49.43,0.0,69.35,77.01,14.94,50.57,0.0,0.0,18.39,85.06,0.0,30.65,0.0,44.44,310600011423,31,NEW YORK,2016,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.08,18.64,1.0,False
2521,HIGH SCH-EXCELLENCE AND INNOVATION,0.0,0.0,7.6,82.8,49.2,0.0,70.4,75.2,23.6,50.8,0.0,0.0,17.2,76.4,0.0,29.6,0.0,45.6,310600011423,31,NEW YORK,2017,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.2,29.51,1.0,False
2522,HIGH SCH-EXCELLENCE AND INNOVATION,0.0,0.0,7.69,43.72,49.8,6.88,74.9,81.38,32.39,50.2,0.0,0.0,8.5,67.61,0.0,25.1,0.0,53.04,310600011423,31,NEW YORK,2018,0.0,0.0,0.0,0.0,0.0,0.0,8.0,21.05,42.11,1.0,False
2523,HIGH SCHOOL FOR EXCELLENCE AND INNOVATION,0.0,0.0,7.85,54.45,48.69,6.81,78.01,84.29,40.84,51.31,0.0,0.0,8.38,59.16,0.0,21.99,0.0,58.9,310600011423,31,NEW YORK,2019,15.71,0.0,84.29,0.0,0.0,0.0,14.0,23.08,35.9,1.0,False
2524,COLLEGE ACADEMY (THE),0.0,0.34,5.34,90.86,38.62,8.45,82.41,92.76,38.62,61.38,0.0,0.34,9.14,61.38,100.0,17.59,1.21,61.03,310600011462,31,NEW YORK,2015,0.0,0.0,0.0,0.0,0.0,0.0,25.0,9.47,26.32,1.0,False
2525,COLLEGE ACADEMY (THE),0.0,0.0,0.0,91.55,37.53,0.0,80.62,92.99,38.56,62.47,0.0,0.0,8.45,61.44,0.0,19.38,0.0,62.89,310600011462,31,NEW YORK,2016,0.0,0.0,0.0,0.0,0.0,0.0,23.0,8.43,27.71,1.0,False
2526,COLLEGE ACADEMY (THE),0.0,0.0,0.0,45.92,41.49,0.0,78.32,91.38,36.13,58.51,0.0,0.0,6.99,63.87,0.0,21.68,0.0,62.0,310600011462,31,NEW YORK,2017,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.26,32.89,1.0,False
2527,COLLEGE ACADEMY (THE),0.0,0.0,0.0,21.07,45.69,12.18,78.17,90.36,39.34,54.31,0.0,0.0,2.79,60.66,0.0,21.83,0.0,67.77,310600011462,31,NEW YORK,2018,0.0,0.0,0.0,0.0,0.0,0.0,11.0,42.11,44.0,1.0,False
2528,HIGH SCHOOL FOR INTERNATIONAL-BUSINESS & FINANCE,0.0,0.0,0.0,29.37,43.36,13.29,81.12,91.61,38.46,56.64,0.0,0.0,2.1,61.54,0.0,18.88,0.0,73.08,310600011462,31,NEW YORK,2019,12.24,0.0,87.76,0.0,0.0,0.0,34.0,45.12,56.67,1.0,False
2529,HIGH SCHOOL-MEDIA & COMMUNICATIONS,0.88,2.2,12.53,84.4,39.34,4.84,81.98,83.52,27.25,60.66,0.0,0.0,15.6,72.75,100.0,18.02,0.88,61.98,310600011463,31,NEW YORK,2015,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13.98,21.51,1.0,False
2530,HIGH SCHOOL-MEDIA & COMMUNICATIONS,0.0,0.0,9.66,86.12,38.63,0.0,79.88,84.1,27.97,61.37,0.0,0.0,13.88,72.03,0.0,20.12,0.0,59.76,310600011463,31,NEW YORK,2016,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.71,23.81,1.0,False
2531,HIGH SCHOOL-MEDIA & COMMUNICATIONS,0.0,0.0,7.08,85.62,41.15,0.0,80.75,84.51,31.64,58.85,0.0,0.0,14.38,68.36,0.0,19.25,0.0,55.31,310600011463,31,NEW YORK,2017,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.41,25.64,1.0,False
2532,HIGH SCHOOL-MEDIA & COMMUNICATIONS,0.0,0.0,3.23,44.47,44.47,9.22,83.64,85.94,35.94,55.53,0.0,0.0,8.99,64.06,0.0,16.36,0.0,60.14,310600011463,31,NEW YORK,2018,0.0,0.0,0.0,0.0,0.0,0.0,8.0,18.18,34.78,1.0,False
2533,HIGH SCHOOL-MEDIA & COMMUNICATIONS,0.0,0.0,0.0,27.62,48.6,6.99,82.87,86.36,43.71,51.4,0.0,0.0,6.29,56.29,0.0,17.13,0.0,68.18,310600011463,31,NEW YORK,2019,27.27,0.0,72.73,0.0,0.0,0.0,18.0,30.0,36.73,1.0,False
2534,HIGH SCHOOL-LAW & PUBLIC SERVICE,0.3,1.19,12.2,70.68,40.33,9.23,80.21,84.67,24.7,59.67,0.0,0.0,29.32,75.3,100.0,19.79,1.64,68.45,310600011467,31,NEW YORK,2015,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.65,13.71,1.0,False
2535,HIGH SCHOOL-LAW & PUBLIC SERVICE,0.0,0.0,6.83,73.49,41.9,0.0,78.57,82.7,20.16,58.1,0.0,0.0,26.51,79.84,0.0,21.43,0.0,69.84,310600011467,31,NEW YORK,2016,0.0,0.0,0.0,0.0,0.0,0.0,24.0,3.31,19.83,1.0,False
2536,HIGH SCHOOL-LAW & PUBLIC SERVICE,0.0,0.0,3.99,73.09,41.49,0.0,78.65,82.47,16.15,58.51,0.0,0.0,26.91,83.85,0.0,21.35,0.0,72.74,310600011467,31,NEW YORK,2017,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.79,17.86,1.0,False
2537,HIGH SCHOOL-LAW & PUBLIC SERVICE,0.0,0.0,0.0,81.28,43.5,11.79,78.51,82.32,23.05,56.5,0.0,0.0,18.72,76.95,0.0,21.49,0.0,70.02,310600011467,31,NEW YORK,2018,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,11.43,1.0,False
2538,HIGH SCHOOL-LAW & PUBLIC SERVICE,0.0,0.0,0.0,81.94,46.76,9.26,80.56,82.64,27.55,53.24,0.0,0.0,18.06,72.45,0.0,19.44,0.0,66.55,310600011467,31,NEW YORK,2019,15.05,0.0,84.95,0.0,0.0,0.0,7.0,17.24,9.72,1.0,False
2539,HIGH SCHOOL FOR HEALTH CAREERS & SCIENCES,0.0,0.0,0.0,0.0,43.15,14.38,82.53,85.62,30.82,56.85,0.0,0.0,0.0,69.18,0.0,17.47,0.0,74.32,310600011468,31,NEW YORK,2019,21.92,0.0,78.08,0.0,0.0,0.0,15.0,23.86,20.83,1.0,False
2540,HIGH SCHOOL-HEALTH CAREERS & SCIES,0.0,0.7,14.71,87.92,48.51,9.46,81.26,83.19,22.42,51.49,0.0,0.35,12.08,77.58,100.0,18.74,1.05,66.9,310600011468,31,NEW YORK,2015,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.19,19.05,1.0,False
2541,HIGH SCHOOL-HEALTH CAREERS & SCIES,0.0,0.0,6.52,90.04,45.47,0.0,79.89,82.61,22.83,54.53,0.0,0.0,9.96,77.17,0.0,20.11,0.0,69.38,310600011468,31,NEW YORK,2016,0.0,0.0,0.0,0.0,0.0,0.0,20.0,26.85,18.52,1.0,False
2542,HIGH SCHOOL-HEALTH CAREERS & SCIES,0.0,0.0,3.84,51.39,44.99,0.0,80.38,81.02,27.93,55.01,0.0,0.0,3.41,72.07,0.0,19.62,0.0,68.02,310600011468,31,NEW YORK,2017,0.0,0.0,0.0,0.0,0.0,0.0,19.0,26.79,16.96,1.0,False
2543,HIGH SCHOOL-HEALTH CAREERS & SCIES,0.0,0.0,3.8,27.74,40.94,13.87,78.52,84.34,28.64,59.06,0.0,0.0,1.57,71.36,0.0,21.48,0.0,73.15,310600011468,31,NEW YORK,2018,0.0,0.0,0.0,0.0,0.0,0.0,10.0,22.22,27.03,1.0,False
2544,A PHILIP RANDOLPH CAMPUS HIGH SCHOOL,0.39,4.84,34.4,73.93,51.84,0.87,94.28,59.4,2.03,48.16,0.0,0.1,26.07,97.97,100.0,5.72,0.87,82.95,310600011540,31,NEW YORK,2015,0.0,0.0,0.0,0.0,0.0,0.0,26.0,11.86,13.4,1.0,False
2545,A PHILIP RANDOLPH CAMPUS HIGH SCHOOL,0.0,2.86,31.52,75.0,52.86,0.0,90.89,61.07,2.32,47.14,0.0,1.07,25.0,55.36,0.0,9.11,0.89,79.2,310600011540,31,NEW YORK,2016,0.0,0.0,0.0,0.0,0.0,0.0,36.0,14.98,17.39,1.0,False
2546,A PHILIP RANDOLPH CAMPUS HIGH SCHOOL,0.0,4.68,32.69,78.34,49.92,0.0,88.38,58.95,3.34,50.08,0.0,0.5,21.66,78.43,0.0,11.62,0.42,77.01,310600011540,31,NEW YORK,2017,0.0,0.0,0.0,0.0,0.0,0.0,35.0,13.12,15.84,1.0,False
2547,A PHILIP RANDOLPH CAMPUS HIGH SCHOOL,0.0,5.28,30.5,82.47,48.66,5.37,85.69,59.48,4.65,51.34,0.0,0.54,17.53,95.35,0.0,14.31,1.7,79.16,310600011540,31,NEW YORK,2018,0.0,0.0,0.0,0.0,0.0,0.0,10.0,17.5,12.82,1.0,False
2548,A. PHILIP RANDOLPH CAMPUS HIGH SCHOOL,0.0,5.65,29.72,84.68,48.96,7.03,87.33,60.14,5.07,51.04,0.0,0.0,15.32,94.93,0.0,12.67,0.81,81.11,310600011540,31,NEW YORK,2019,8.76,0.0,91.24,0.0,0.0,0.0,24.0,16.67,15.0,1.0,False
2549,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMATICS,0.0,0.0,0.0,55.38,53.08,36.92,0.0,0.0,45.38,46.92,0.0,0.0,6.67,54.62,0.0,0.0,0.0,82.82,310600011552,31,NEW YORK,2019,12.56,0.0,54.87,0.0,0.0,0.0,19.0,22.22,31.15,1.0,False
2550,GREGORIO LUPERON HS-SCI & MATH,0.0,0.0,0.0,87.3,51.73,15.94,99.08,100.0,78.52,48.27,0.0,0.0,12.7,21.48,100.0,0.92,0.0,71.36,310600011552,31,NEW YORK,2015,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.14,17.86,1.0,False
2551,GREGORIO LUPERON HS-SCI & MATH,0.0,0.0,0.0,38.0,54.78,0.0,0.0,0.0,60.14,45.22,0.0,0.0,4.2,39.86,0.0,0.0,0.0,71.79,310600011552,31,NEW YORK,2016,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.06,12.94,1.0,False
2552,GREGORIO LUPERON HS-SCI & MATH,0.0,0.0,0.0,88.4,55.7,0.0,0.0,0.0,56.54,44.3,0.0,0.0,11.6,43.46,0.0,0.0,0.0,71.94,310600011552,31,NEW YORK,2017,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.06,16.47,1.0,False
2553,GREGORIO LUPERON HS-SCI & MATH,0.0,0.0,0.0,90.08,55.99,35.74,0.0,0.0,44.63,44.01,0.0,0.0,9.92,55.37,0.0,0.0,0.0,79.13,310600011552,31,NEW YORK,2018,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.33,33.33,1.0,False
2554,NEW HEIGHTS ACADEMY CHARTER SCHOOL,0.0,0.0,10.36,90.0,53.21,7.14,83.93,89.64,2.86,46.79,0.0,0.0,10.0,97.14,100.0,16.07,0.0,92.14,310600860887,31,NEW YORK,2015,0.0,0.0,0.0,0.0,0.0,0.0,18.0,23.65,12.16,7.0,True
2555,NEW HEIGHTS ACADEMY CHARTER SCHOOL,0.0,0.0,5.0,88.12,50.31,0.0,90.31,40.0,0.0,49.69,0.0,0.0,11.88,0.0,0.0,9.69,0.0,94.38,310600860887,31,NEW YORK,2016,0.0,0.0,0.0,0.0,0.0,0.0,25.0,26.67,16.67,7.0,True
2556,NEW HEIGHTS ACADEMY CHARTER SCHOOL,0.0,0.0,7.27,84.78,55.71,0.0,90.31,62.28,0.0,44.29,0.0,0.0,15.22,0.0,0.0,9.69,0.0,94.12,310600860887,31,NEW YORK,2017,0.0,0.0,0.0,0.0,0.0,0.0,34.0,27.15,22.52,7.0,True
2557,NEW HEIGHTS ACADEMY CHARTER SCHOOL,0.0,0.0,2.05,38.12,57.18,12.61,90.32,18.18,0.0,42.82,0.0,0.0,7.92,0.0,0.0,9.68,0.0,94.43,310600860887,31,NEW YORK,2018,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,20.75,7.0,True
2558,NEW HEIGHTS ACADEMY CHARTER SCHOOL,0.0,0.0,4.88,55.28,57.72,9.76,90.24,57.72,0.0,42.28,0.0,0.0,7.32,0.0,0.0,9.76,0.0,92.48,310600860887,31,NEW YORK,2019,5.69,0.0,66.26,0.0,0.0,0.0,42.0,0.0,41.18,7.0,True
2559,INWOOD ACAD FOR LEADERSHIP CHARTER,0.0,0.0,11.9,90.48,60.71,0.0,89.29,88.1,0.0,39.29,0.0,0.0,9.52,0.0,0.0,10.71,0.0,92.86,310600860966,31,NEW YORK,2018,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,66.0,7.0,True
2560,INWOOD ACADEMY FOR LEADERSHIP CHARTER SCHOOL,0.0,0.0,5.56,87.22,55.0,0.0,83.33,90.0,5.56,45.0,0.0,0.0,12.78,47.78,0.0,16.67,0.0,93.06,310600860966,31,NEW YORK,2019,2.78,0.0,50.56,0.0,0.0,0.0,33.0,0.0,66.0,7.0,True
2561,PS/MS 31 THE WILLIAM LLOYD GARRISON,0.0,0.0,100.0,100.0,50.0,0.0,100.0,0.0,0.0,50.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,320700010031,32,BRONX,2015,0.0,0.0,0.0,0.0,0.0,0.0,24.0,8.15,17.78,1.0,False
2562,JHS 162 LOLA RODRIGUEZ DE TIO,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,320700010162,32,BRONX,2015,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9.57,22.34,1.0,False
2563,MS 203,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,320700010203,32,BRONX,2015,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.69,28.85,1.0,False
2564,LAB SCHOOL OF FIN & TECH: X223,0.0,0.0,6.17,0.0,52.16,0.0,82.1,75.93,3.09,47.84,0.0,0.0,0.0,69.14,0.0,17.9,0.0,89.51,320700010223,32,BRONX,2018,0.0,0.0,0.0,0.0,0.0,0.0,16.0,46.0,32.0,1.0,False
2565,MS 223 LAB SCHOOL OF FIN & TECH,0.0,0.0,22.22,0.0,43.33,0.0,77.78,77.78,0.0,56.67,0.0,0.0,0.0,0.0,0.0,22.22,0.0,86.67,320700010223,32,BRONX,2017,0.0,0.0,0.0,0.0,0.0,0.0,42.0,31.82,31.82,1.0,False
2566,MS 223 LABORATORY SCHOOL OF FINANCE AND TECHNOLOGY (THE),0.0,0.0,6.87,0.0,47.08,2.41,81.79,77.32,3.44,52.92,0.0,0.0,0.0,65.64,0.0,18.21,0.0,90.55,320700010223,32,BRONX,2019,6.87,0.0,93.13,0.0,0.0,0.0,38.0,46.15,36.89,1.0,False
2567,PS/IS 224,0.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,320700010224,32,BRONX,2015,0.0,0.0,0.0,0.0,0.0,0.0,21.0,15.28,29.17,1.0,False
2568,SOUTH BRONX PREP SCHOOL,0.0,0.0,8.02,89.31,48.85,2.29,79.01,66.03,0.0,51.15,0.0,0.0,10.69,0.0,0.0,20.99,0.0,94.27,320700011221,32,BRONX,2019,5.73,0.0,64.12,0.0,0.0,0.0,23.0,42.59,23.71,1.0,False
2569,SOUTH BRONX PREPARATORY,0.0,0.94,29.69,92.5,54.06,3.12,79.69,68.75,2.81,45.94,0.0,0.0,7.5,97.19,100.0,20.31,0.62,90.94,320700011221,32,BRONX,2015,0.0,0.0,0.0,0.0,0.0,0.0,41.0,22.79,30.15,1.0,False
2570,SOUTH BRONX PREPARATORY,0.0,0.0,7.17,23.99,48.6,0.0,77.57,70.72,0.0,51.4,0.0,0.0,1.87,0.0,0.0,22.43,0.0,93.15,320700011221,32,BRONX,2016,0.0,0.0,0.0,0.0,0.0,0.0,49.0,22.63,35.77,1.0,False
2571,SOUTH BRONX PREPARATORY,0.0,0.0,20.0,42.54,46.35,0.0,80.32,68.57,0.0,53.65,0.0,0.0,6.98,0.0,0.0,19.68,0.0,94.29,320700011221,32,BRONX,2017,0.0,0.0,0.0,0.0,0.0,0.0,30.0,24.29,21.43,1.0,False
2572,SOUTH BRONX PREPARATORY,0.0,0.0,5.87,70.09,52.49,0.0,79.18,70.09,0.0,47.51,0.0,0.0,6.74,0.0,0.0,20.82,0.0,94.72,320700011221,32,BRONX,2018,0.0,0.0,0.0,0.0,0.0,0.0,7.0,41.18,14.0,1.0,False
2573,"HERO (HEALTH, EDUCATION AND RESEARCH OCCUPATIONS) HIGH SCHOO",0.0,0.0,0.0,77.29,68.45,8.2,81.07,58.99,8.83,31.55,0.0,0.0,22.71,91.17,0.0,18.93,0.0,75.55,320700011259,32,BRONX,2019,15.77,0.0,84.23,0.0,0.0,0.0,36.0,48.72,52.17,1.0,False
2574,HERO HIGH SCHOOL,0.0,0.0,0.0,69.72,66.97,0.0,86.24,55.05,6.42,33.03,0.0,0.0,30.28,93.58,0.0,13.76,0.0,66.51,320700011259,32,BRONX,2017,0.0,0.0,0.0,0.0,0.0,0.0,58.0,49.32,79.45,1.0,False
2575,HERO HIGH SCHOOL,0.0,0.0,0.0,80.13,65.8,5.86,81.11,58.31,5.54,34.2,0.0,0.0,19.87,94.46,0.0,18.89,0.0,72.64,320700011259,32,BRONX,2018,0.0,0.0,0.0,0.0,0.0,0.0,24.0,50.0,70.59,1.0,False
2576,CROTONA ACADEMY HIGH SCHOOL,1.01,2.01,37.69,89.45,69.35,2.01,95.98,57.29,2.01,30.65,0.0,1.01,10.55,97.99,100.0,4.02,1.01,37.69,320700011321,32,BRONX,2015,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,14.29,1.0,False
2577,CROTONA ACADEMY HIGH SCHOOL,0.0,0.0,11.76,39.22,49.02,0.0,22.55,60.78,0.0,23.53,0.0,0.0,4.9,0.0,0.0,5.88,0.0,45.1,320700011321,32,BRONX,2016,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,23.08,1.0,False
2578,CROTONA ACADEMY HIGH SCHOOL,0.0,0.0,14.29,0.0,45.24,0.0,52.38,64.29,0.0,21.43,0.0,0.0,0.0,0.0,0.0,14.29,0.0,42.86,320700011321,32,BRONX,2017,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.57,25.0,1.0,False
2579,CROTONA ACADEMY HIGH SCHOOL,0.0,0.0,42.86,0.0,0.0,0.0,0.0,57.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57,320700011321,32,BRONX,2018,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18.18,1.0,False
2580,INTERNATIONAL COMMUNITY HIGH SCHOOL,2.06,4.11,18.25,86.12,53.73,14.91,96.14,74.55,82.26,46.27,0.0,0.0,13.88,17.74,100.0,3.86,1.03,51.41,320700011334,32,BRONX,2015,0.0,0.0,0.0,0.0,0.0,0.0,14.0,21.05,18.42,1.0,False
2581,INTERNATIONAL COMMUNITY HIGH SCHOOL,0.0,0.0,16.43,20.33,48.19,0.0,0.0,70.75,72.98,51.81,0.0,0.0,5.57,27.02,0.0,0.0,0.0,64.07,320700011334,32,BRONX,2016,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.29,10.39,1.0,False
2582,INTERNATIONAL COMMUNITY HIGH SCHOOL,0.0,0.0,13.99,72.26,44.02,0.0,50.38,76.84,62.34,55.98,0.0,0.0,5.34,37.66,0.0,4.58,0.0,66.41,320700011334,32,BRONX,2017,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.97,2.56,1.0,False
2583,INTERNATIONAL COMMUNITY HIGH SCHOOL,0.0,0.0,7.67,93.42,41.37,24.11,26.85,79.45,58.36,58.63,0.0,0.0,6.58,41.64,0.0,2.47,0.0,75.62,320700011334,32,BRONX,2018,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.65,14.81,1.0,False
2584,INTERNATIONAL COMMUNITY HIGH SCHOOL,0.0,0.0,10.29,56.59,44.05,29.26,68.49,81.03,53.7,55.95,0.0,0.0,4.5,46.3,0.0,4.18,0.0,78.62,320700011334,32,BRONX,2019,20.9,0.0,79.1,0.0,0.0,0.0,5.0,19.57,9.09,1.0,False
2585,JILL CHAIFETZ TRANSFER HIGH SCHOOL,0.54,1.08,32.52,71.0,58.27,3.52,78.86,63.41,5.69,41.73,0.0,0.54,29.0,94.31,100.0,21.14,1.9,34.96,320700011379,32,BRONX,2015,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.89,21.28,1.0,False
2586,JILL CHAIFETZ TRANSFER HIGH SCHOOL,0.0,0.0,7.11,69.91,61.85,0.0,75.59,63.98,4.74,38.15,0.0,0.0,30.09,72.27,0.0,24.41,0.0,30.33,320700011379,32,BRONX,2016,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.33,18.75,1.0,False
2587,JILL CHAIFETZ TRANSFER HIGH SCHOOL,0.0,0.0,0.0,72.62,56.97,0.0,71.15,61.86,7.58,43.03,0.0,0.0,27.38,67.24,0.0,28.85,0.0,27.38,320700011379,32,BRONX,2017,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.89,31.11,1.0,False
2588,JILL CHAIFETZ TRANSFER HIGH SCHOOL,0.0,0.0,13.53,78.74,54.59,3.62,76.57,64.73,9.42,45.41,0.0,0.0,21.26,90.58,0.0,23.43,0.0,21.26,320700011379,32,BRONX,2018,0.0,0.0,0.0,0.0,0.0,0.0,8.0,29.41,53.33,1.0,False
2589,JILL CHAIFETZ TRANSFER HIGH SCHOOL,0.0,0.0,18.53,82.52,53.5,0.0,72.03,65.03,10.14,46.5,0.0,0.0,17.48,89.86,0.0,27.97,0.0,27.1,320700011379,32,BRONX,2019,10.14,0.0,89.86,0.0,0.0,0.0,19.0,32.5,57.58,1.0,False
2590,BRONX HAVEN HIGH SCHOOL,0.0,1.61,31.94,71.61,55.16,1.29,80.65,66.13,4.52,44.84,0.0,0.0,28.39,95.48,100.0,19.35,0.32,26.77,320700011381,32,BRONX,2015,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.09,27.27,1.0,False
2591,BRONX HAVEN HIGH SCHOOL,0.0,0.0,5.47,76.6,53.19,0.0,76.9,69.0,1.52,46.81,0.0,0.0,23.4,25.23,0.0,23.1,0.0,25.84,320700011381,32,BRONX,2016,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.79,28.95,1.0,False
2592,BRONX HAVEN HIGH SCHOOL,0.0,0.0,0.0,79.17,49.11,0.0,75.0,68.75,4.46,50.89,0.0,0.0,20.83,69.64,0.0,25.0,0.0,20.83,320700011381,32,BRONX,2017,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,32.5,1.0,False
2593,BRONX HAVEN HIGH SCHOOL,0.0,0.0,19.05,86.03,47.94,0.0,76.83,62.86,6.03,52.06,0.0,0.0,13.97,65.4,0.0,23.17,0.0,19.68,320700011381,32,BRONX,2018,0.0,0.0,0.0,0.0,0.0,0.0,5.0,33.33,35.71,1.0,False
2594,BRONX HAVEN HIGH SCHOOL,0.0,0.0,0.0,84.51,51.77,0.0,72.12,68.14,7.52,48.23,0.0,0.0,15.49,92.48,0.0,27.88,0.0,33.19,320700011381,32,BRONX,2019,11.5,0.0,65.49,0.0,0.0,0.0,12.0,38.71,41.38,1.0,False
2595,COMMUNITY SCHOOL FOR SOCIAL JUSTICE,0.0,0.0,0.0,58.13,57.14,4.93,71.92,70.44,10.84,42.86,0.0,0.0,6.4,89.16,0.0,28.08,0.0,70.2,320700011427,32,BRONX,2019,12.32,0.0,87.68,0.0,0.0,0.0,2.0,26.53,4.26,1.0,False
2596,COMMUNITY SCHOOL-SOCIAL JUSTICE,0.0,1.32,31.35,82.18,47.52,5.94,80.86,66.67,7.26,52.48,0.0,0.0,17.82,92.74,100.0,19.14,0.66,64.03,320700011427,32,BRONX,2015,0.0,0.0,0.0,0.0,0.0,0.0,9.0,20.29,13.04,1.0,False
2597,COMMUNITY SCHOOL-SOCIAL JUSTICE,0.0,0.0,0.0,43.92,53.04,0.0,78.72,67.57,6.08,46.96,0.0,0.0,9.46,69.59,0.0,21.28,0.0,67.57,320700011427,32,BRONX,2016,0.0,0.0,0.0,0.0,0.0,0.0,7.0,17.14,10.0,1.0,False
2598,COMMUNITY SCHOOL-SOCIAL JUSTICE,0.0,0.0,0.0,89.05,53.0,0.0,74.91,69.61,6.01,47.0,0.0,0.0,10.95,68.9,0.0,25.09,0.0,63.6,320700011427,32,BRONX,2017,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.86,10.0,1.0,False
2599,COMMUNITY SCHOOL-SOCIAL JUSTICE,0.0,0.0,0.0,90.15,55.3,3.79,74.62,64.77,9.47,44.7,0.0,0.0,9.85,90.53,0.0,25.38,0.0,70.08,320700011427,32,BRONX,2018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.18,4.35,1.0,False
2600,MOTT HAVEN VILLAGE PREP HIGH SCHOOL,0.28,1.1,21.76,90.08,51.24,2.75,80.72,76.86,3.86,48.76,0.0,0.0,9.92,96.14,100.0,19.28,0.0,56.2,320700011473,32,BRONX,2015,0.0,0.0,0.0,0.0,0.0,0.0,19.0,29.73,25.68,1.0,False
